RouteId,RouteVarId,StopId,Code,Name,StopType,Zone,Ward,AddressNo,Street,SupportDisability,Status,Lng,Lat,Search,Routes
133,2,1101,QTD 181,ĐH Nông Lâm,Nhà chờ,Quận Thủ Đức,None,Kế 21,Quốc lộ 1,,Đang khai thác,106.787265,10.867404,DNL K21 Ql1,"104, 19, 33, 50, 53, 60-1, 93"
133,2,1102,QTD 182,Công ty điện tử Samsung,Trụ dừng,Quận Thủ Đức,None,34/38 (Kế 59/6),Quốc lộ 1,,Đang khai thác,106.782201,10.867867,CtdtS 34/38(59/6) Ql1,"104, 19, 33, 50, 60-1, 93"
133,2,1103,QTD 183,Đại học Kinh tế -Luật,Nhà chờ,Quận Thủ Đức,Phường Linh Xuân,Đại học Kinh tế -Luật,Quốc lộ 1,,Đang khai thác,106.77726,10.869427,DhKt-Luat DhKt-Luat Ql1,"104, 19, 33, 50, 60-1, 93"
133,2,2142,QTD 184,Trung tâm kho vận Linh Xuân,Nhà chờ,Quận Thủ Đức,Phường Linh Xuân,Trung tâm kho vận Linh Xuân,Quốc lộ 1,,Đang khai thác,106.774932,10.870254,TtkvLX TtkvLX Ql1,"19, 33, 50, 60-1, 93"
133,2,2147,QTD 185,Nghĩa trang Thành phố,Nhà chờ,Quận Thủ Đức,Phường Linh Xuân,Cột điện NG/1,Quốc lộ 1,,Đang khai thác,106.771671,10.871313,NtTp CdN Ql1,"19, 33, 50, 93"
133,2,2143,QTD 186,Công ty Nissan,Ô sơn,Quận Thủ Đức,None,Đối diện công ty Nissan (559),Quốc lộ 1,,Đang khai thác,106.768248,10.872419,CtN DdctN( Ql1,"19, 33, 50, 53, 60-1, 93"
133,2,3385,QTD 137,Trạm cầu vượt Linh Xuân,Trụ dừng,Quận Thủ Đức,Phường Linh Trung,1123,Kha Vạn Cân,,Đang khai thác,106.76371,10.871423,TcvLX 1123 KVC,"50, 61-1, 93"
133,2,3384,QTD 136,Nhà hàng tiệc cưới Phố Đôi,Trụ dừng,Quận Thủ Đức,None,7/16,Kha Vạn Cân,,Tạm ngưng khai thác,106.762476,10.867778,NhtcPD 7/16 KVC,"50, 93"
133,2,3387,QTD 135,UBND phường Linh Trung,Trụ dừng,Quận Thủ Đức,Phường Linh Trung,1250 (979),Kha Vạn Cân,,Đang khai thác,106.761199,10.864264,UpLT 1250( KVC,"61-1, 93"
133,2,3386,QTD 134,Ngã ba Hoàng Diệu II,Trụ dừng,Quận Thủ Đức,Phường Linh Trung,941,Kha Vạn Cân,,Đang khai thác,106.760663,10.860581,NbHDI 941 KVC,"61-1, 93"
133,2,3388,QTD 133,Phòng khám đa khoa Á Châu,Trụ dừng,Quận Thủ Đức,Phường Linh Tây,895,Kha Vạn Cân,,Đang khai thác,106.758603,10.858411,PkdkAC 895 KVC,"61-1, 93"
133,2,3389,QTD 132,Ngã ba Chương Dương,Trụ dừng,Quận Thủ Đức,Phường Linh Tây,783-785,Kha Vạn Cân,,Đang khai thác,106.756103,10.855956,NbCD 783-785 KVC,"61-1, 93"
133,2,3391,QTD 131,Trường TH Nguyễn Trung Trực,Trụ dừng,Quận Thủ Đức,Phường Linh Tây,719-721,Kha Vạn Cân,,Đang khai thác,106.754757,10.851615,TTNTT 719-721 KVC,"61-1, 93"
133,2,3277,QTD 145,Chợ Thủ Đức,Trụ dừng,Quận Thủ Đức,Phường Linh Tây,20-21,Lê Văn Ninh,,Đang khai thác,106.754005,10.850327,CTD 20-21 LVN,"08, 57, 93"
133,2,6982,QHCTD_3,BXB Linh Đông,Bến bãi QH chung QH,Quận Thủ Đức,Phường Bình Chiểu,BXB Linh Đông,Kha Vạn Cân,Có,Chưa khai thác,106.752799,10.848469,BLD BLD KVC,"93"
133,2,575,QTD 146,Trạm Cầu ngang,Biển treo,Quận Thủ Đức,None,569,Kha Vạn Cân,,Đang khai thác,106.751587,10.847199,TCn 569 KVC,"08, 57, 93"
133,2,578,QTD 147,Công an Phường Linh Đông,Trụ dừng,Quận Thủ Đức,Phường Linh Đông,525,Kha Vạn Cân,,Đang khai thác,106.749763,10.845116,CaPLD 525 KVC,"08, 57, 93"
133,2,577,QTD 148,Trạm xăng 27-7,Biển treo,Quận Thủ Đức,Phường Linh Đông,459 (Đối diện 624),Kha Vạn Cân,,Đang khai thác,106.74659,10.841721,Tx27-7 459(d624) KVC,"08, 57, 93"
133,2,579,QTD 149,Trường Cao đẳng Vinatex,Biển treo,Quận Thủ Đức,None,403,Kha Vạn Cân,,Tạm ngưng khai thác,106.744548,10.840851,TCdV 403 KVC,"08, 57, 93"
133,2,583,QTD 153,Nút giao Linh Đông -PVĐ,Nhà chờ,Quận Thủ Đức,Phường Linh Đông,Trụ chiếu sáng A226,Phạm Văn Đồng,Có,Đang khai thác,106.742682,10.84077,NgLD-PVD TcsA PVD,"08, 50, 57, 93"
133,2,585,QTD 154,Chùa An Lạc,Nhà chờ,Quận Thủ Đức,Phường Hiệp Bình Chánh,Ngã tư Hiệp Bình - PVĐ,Phạm Văn Đồng,Có,Đang khai thác,106.732328,10.837284,CAL NtHB-P PVD,"08, 50, 89, 93"
133,2,584,QTD 155,Cá sấu Hoa Cà,Nhà chờ,Quận Thủ Đức,Phường Hiệp Bình Chánh,Trụ chiếu sáng B194,Phạm Văn Đồng,Có,Đang khai thác,106.727916,10.833634,CsHC TcsB PVD,"08, 50, 89, 93"
133,2,587,QTD 156,Đường số 20,Nhà chờ,Quận Thủ Đức,Phường Hiệp Bình Chánh,218,Phạm Văn Đồng,Có,Đang khai thác,106.720988,10.828232,Ds20 218 PVD,"08, 50, 93"
133,2,586,QTD 157,Ngã tư Bình Triệu,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Chánh,599,Phạm Văn Đồng,,Đang khai thác,106.715848,10.826557,NtBT 599 PVD,"08, 50, 93"
133,2,361,QBTH 038,Cổng vào-Bến xe Miền Đông,Nhà chờ,Quận Bình Thạnh,None,78/3,Đinh Bộ Lĩnh,,Đang khai thác,106.711257,10.816661,CvxMD 78/3 DBL,"05, 08, 14, 146, 19, 43, 60-3, 60-4, 61-6, 91, 93"
133,2,362,QBTH 039,Ngã Tư Nguyễn Xí,Trụ dừng,Quận Bình Thạnh,None,291-293,Đinh Bộ Lĩnh,,Đang khai thác,106.709223,10.812625,NTNX 291-293 DBL,"05, 08, 146, 24, 43, 60-3, 60-4, 61-6, 93"
133,2,363,QBTH 040,Ngã Tư Chu Văn An,Trụ dừng,Quận Bình Thạnh,None,183,Đinh Bộ Lĩnh,,Đang khai thác,106.709143,10.809759,NTCVA 183 DBL,"05, 08, 146, 24, 43, 60-3, 60-4, 61-6, 93"
133,2,364,QBTH 041,Cầu Đinh Bộ Lĩnh,Trụ dừng,Quận Bình Thạnh,None,85,Đinh Bộ Lĩnh,,Đang khai thác,106.709341,10.806908,CDBL 85 DBL,"05, 08, 146, 24, 43, 60-3, 60-4, 61-6, 93"
133,2,365,QBTH 042,Trạm xăng dầu,Trụ dừng,Quận Bình Thạnh,None,17,Đinh Bộ Lĩnh,,Đang khai thác,106.709395,10.804421,Txd 17 DBL,"05, 08, 146, 24, 43, 60-3, 60-4, 61-6, 93"
133,2,1872,QBTH 051,Đại học Hồng Bàng,Nhà chờ,Quận Bình Thạnh,None,205,Điện Biên Phủ,,Đang khai thác,106.706268,10.799747,DhHB 205 DBP,"150, 45, 93"
133,2,1875,QBTH 050,Trạm Điện Nguyễn Cửu Vân,Nhà chờ,Quận Bình Thạnh,None,119,Điện Biên Phủ,,Đang khai thác,106.703247,10.796775,TDNCV 119 DBP,"150, 45, 93"
133,2,1874,QBTH 049,Cầu Điện Biên Phủ,Nhà chờ,Quận Bình Thạnh,Phường 15,47,Điện Biên Phủ,,Đang khai thác,106.701654,10.795089,CDBP 47 DBP,"150, 45, 72-1, 93"
133,2,1877,Q1 087,Nguyễn Văn Thủ,Biển treo,Quận 1,None,75,Nguyễn Bỉnh Khiêm,,Đang khai thác,106.700569,10.791216,NVT 75 NBK,"150, 45, 93"
133,2,1879,Q1 114,UBND Phường Dakao,Nhà chờ,Quận 1,None,52 -54,Nguyễn Đình Chiểu,,Đang khai thác,106.699738,10.78885,UPD 52-54 NDC,"150, 93"
133,2,1876,Q1 115,Mạc Đỉnh Chi,Nhà chờ,Quận 1,None,102,Nguyễn Đình Chiểu,,Đang khai thác,106.697861,10.786848,MDC 102 NDC,"150, 93"
133,2,1878,Q1 116,Hai Bà Trưng,Trụ dừng,Quận 1,None,116 - 118,Nguyễn Đình Chiểu,,Đang khai thác,106.696457,10.785293,HBT 116-118 NDC,"150, 93"
133,2,1881,Q3 058,Đại học Kinh tế,Trụ dừng,Quận 3,None,138B,Nguyễn Đình Chiểu,,Đang khai thác,106.694191,10.782981,DhKt 138B NDC,"150, 31, 93"
133,2,195,Q3 056,Coop Mart Nguyễn Đình Chiểu,Nhà chờ,Quận 3,None,143,Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.693152,10.78113,CMNDC 143 NKKN,"04, 109, 152, 31, 93"
133,2,197,Q3 057,Trường THPT Lê Quý Đôn,Nhà chờ,Quận 3,None,Đối diện 166 - 168,Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.69452,10.779844,TTLQD Dd166-168 NKKN,"04, 109, 152, 31, 93"
133,2,200,Q1 075,Tòa án Nhân dân Thành Phố,Nhà chờ,Quận 1,None,131,Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.698647,10.776052,TaNdTP 131 NKKN,"04, 109, 152, 18, 31, 36, 52, 93"
133,2,199,Q1 076,Chùa Ông,Trụ dừng,Quận 1,None,Đối diện 96A,Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.699722,10.773957,CO Dd96A NKKN,"04, 109, 152, 18, 31, 36, 44, 52, 93"
133,2,201,Q1 077,Trường CĐKT Cao Thắng,Trụ dừng,Quận 1,None,Đối diện 86,Nam Kỳ Khởi Nghĩa,,Đang khai thác,106.700851,10.771416,TCCT Dd86 NKKN,"04, 109, 152, 18, 31, 36, 52, 93"
133,2,80,Q1 022,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Bến Thành,Hàm Nghi 10 (134),Hàm Nghi,,Đang khai thác,106.700082,10.771222,TTctdHN HN10( HN,"52, 93"
133,2,7273,Q1 187,Khách sạn New World,Ô sơn,Quận 1,Phường Bến Thành,Đối diện cây xanh số 105,Lê Lai,Có,Đang khai thác,106.695946,10.770964,KsNW Ddcxs105 LL,"03, 04, 102, 109, 18, 19, 20, 34, 36, 39, 52, 75, 86, 88, 93"
133,2,7274,Q1 188,Nguyễn Thị Nghĩa,Trụ dừng,Quận 1,Phường Bến Thành,94-96,Lê Lai,Có,Đang khai thác,106.693495,10.769952,NTN 94-96 LL,"03, 04, 102, 109, 140, 18, 19, 20, 34, 36, 39, 52, 53, 69, 72, 75, 86, 88, 93"
133,2,7275,Q1 189,Tôn Thất Tùng,Trụ dừng,Quận 1,Phường Bến Thành,202-204,Lê Lai,Có,Đang khai thác,106.690469,10.768761,TTT 202-204 LL,"03, 04, 102, 109, 140, 18, 19, 20, 34, 36, 39, 52, 53, 69, 72, 75, 86, 88, 93"
133,2,35,BX 01,Bến xe buýt Sài Gòn,Bến xe,Quận 1,Phường Phạm Ngũ Lão,BẾN XE BUÝT SÀI GÒN,Lê Lai,Có,Đang khai thác,106.689362,10.767676,BxbSG BXBSG LL,"03, 04, 102, 109, 120, 13, 140, 18, 19, 20, 27, 28, 34, 36, 39, 52, 61-6, 65, 69, 70-3, 72, 75, 86, 88, 93, D1"
133,1,35,BX 01,Bến xe buýt Sài Gòn,Bến xe,Quận 1,Phường Phạm Ngũ Lão,BẾN XE BUÝT SÀI GÒN,Lê Lai,Có,Đang khai thác,106.689362,10.767676,BxbSG BXBSG LL,"03, 04, 102, 109, 120, 13, 140, 18, 19, 20, 27, 28, 34, 36, 39, 52, 61-6, 65, 69, 70-3, 72, 75, 86, 88, 93, D1"
133,1,7276,Q1 190,Tôn Thất Tùng,Trụ dừng,Quận 1,Phường Phạm Ngũ Lão,277-279-275Y,Phạm Ngũ Lão,Có,Đang khai thác,106.690941,10.76767,TTT 277-279-275Y PNL,"03, 04, 102, 109, 140, 18, 19, 20, 28, 34, 36, 39, 46, 52, 65, 69, 72, 75, 86, 88, 93"
133,1,7277,Q1 191,Nguyễn Thị Nghĩa,Trụ dừng,Quận 1,Phường Phạm Ngũ Lão,187,Phạm Ngũ Lão,Có,Đang khai thác,106.693699,10.768788,NTN 187 PNL,"03, 04, 102, 109, 140, 18, 19, 20, 28, 34, 36, 39, 46, 52, 65, 69, 72, 93, DL01"
133,1,7278,Q1 192,Trường Emst Thalmann,Nhà chờ,Quận 1,Phường Phạm Ngũ Lão,Trường Emst Thalmann,Phạm Ngũ Lão,Có,Đang khai thác,106.695587,10.769504,TET TET PNL,"03, 04, 102, 109, 18, 19, 20, 34, 36, 39, 52, 65, 69, 93"
133,1,30,Q1 015,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,Hàm nghi 1,Hàm Nghi,,Đang khai thác,106.700356,10.771001,TTctdHN Hn1 HN,"109, 152, 52, 93"
133,1,1256,Q1 195,Chợ Cũ,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,89A,Hàm Nghi,,Đang khai thác,106.701998,10.770811,CC 89A HN,"01, 03, 04, 152, 18, 19, 31, 36, 45, 52, 56, 61-6, 75, 86, 88, 93"
133,1,4271,Q1 078,Đền Thờ Ấn Giáo, Pasteur,Nhà chờ,Quận 1,None,Đền Thờ Ấn Giáo,Pasteur,,Đang khai thác,106.70139,10.773595,DTAGP DTAG P,"04, 109, 152, 18, 31, 36, 52, 93"
133,1,2724,Q1 079,Lê Thánh Tôn,Trụ dừng,Quận 1,None,144,Pasteur,,Đang khai thác,106.700768,10.775088,LTT 144 P,"04, 109, 152, 18, 31, 36, 52, 93"
133,1,4272,Q1 080,Lý Tự Trọng,Trụ dừng,Quận 1,None,158,Pasteur,,Đang khai thác,106.699657,10.777089,LTT 158 P,"04, 109, 152, 18, 31, 36, 52, 93"
133,1,4273,Q1 081,Lê Duẫn,Trụ dừng,Quận 1,None,178,Pasteur,,Đang khai thác,106.698333,10.778307999999999,LD 178 P,"04, 109, 120, 152, 18, 31, 36, 52, 93"
133,1,4274,Q1 082,Nguyễn Thị Minh Khai,Nhà chờ,Quận 1,None,184,Pasteur,,Đang khai thác,106.696659,10.779782,NTMK 184 P,"04, 109, 152, 31, 93"
133,1,243,Q3 082,Đại học Kiến Trúc,Nhà chờ,Quận 3,Phường 06,194 D,Pasteur,Có,Đang khai thác,106.694579,10.781804,DhKT 194D P,"04, 109, 152, 93"
133,1,244,Q3 083,Điện Biên Phủ,Nhà chờ,Quận 3,Phường 06,214,Pasteur,Có,Đang khai thác,106.692749,10.783419,DBP 214 P,"04, 109, 152, 93"
133,1,1920,Q3 028,Phạm Ngọc Thạch,Trụ dừng,Quận 3,Phường 06,209,Điện Biên Phủ,,Đang khai thác,106.692375,10.784965,PNT 209 DBP,"150, 30, 72-1, 91, 93"
133,1,1915,Q1 008,Công Viên Lê Văn Tám,Trụ dừng,Quận 1,None,179 - 181,Điện Biên Phủ,,Đang khai thác,106.694313,10.786934,CVLVT 179-181 DBP,"150, 72-1, 91, 93"
133,1,1924,Q1 009,Đinh Tiên Hoàng,Trụ dừng,Quận 1,None,87,Điện Biên Phủ,,Đang khai thác,106.696783,10.789477,DTH 87 DBP,"150, 72-1, 91, 93"
133,1,730,QBTH 063,Cầu Điện Biên Phủ,Trụ dừng,Quận Bình Thạnh,None,84,Điện Biên Phủ,,Đang khai thác,106.702518,10.795115,CDBP 84 DBP,"10, 150, 45, 93"
133,1,1916,QBTH 062,Trạm Điện Nguyễn Cửu Vân,Nhà chờ,Quận Bình Thạnh,None,174,Điện Biên Phủ,,Đang khai thác,106.704567,10.797286,TDNCV 174 DBP,"150, 45, 93"
133,1,1918,QBTH 061,Đại học Hồng Bàng,Nhà chờ,Quận Bình Thạnh,None,328,Điện Biên Phủ,,Đang khai thác,106.707528,10.799873,DhHB 328 DBP,"150, 45, 93"
133,1,1925,QBTH 060,Vòng xoay Hàng Xanh,Nhà chờ,Quận Bình Thạnh,None,442,Điện Biên Phủ,,Đang khai thác,106.710269,10.80108,VxHX 442 DBP,"150, 45, 93"
133,1,299,QBTH 123,Ngã Ba Hàng Xanh,Biển treo,Quận Bình Thạnh,None,334-336,Xô Viết Nghệ Tĩnh,,Đang khai thác,106.711509,10.803262,NBHX 334-336 XVNT,"05, 08, 14, 146, 19, 24, 43, 44, 45, 60-3, 60-4, 61-6, 91, 93"
133,1,302,QBTH 122,Đài Liệt sĩ,Biển treo,Quận Bình Thạnh,None,504,Xô Viết Nghệ Tĩnh,,Đang khai thác,106.711965,10.808831,DLs 504 XVNT,"05, 08, 14, 146, 19, 24, 44, 45, 60-3, 60-4, 61-6, 91, 93"
133,1,301,QBTH 135,Siêu thị Coop Mart,Trụ dừng,Quận Bình Thạnh,None,222/13A (52),Quốc lộ 13,,Đang khai thác,106.71241,10.810791,StCM 222/13A( Ql13,"05, 08, 14, 146, 19, 24, 43, 45, 60-3, 60-4, 61-6, 64, 93"
133,1,305,QBTH 138,Cổng ra - Bến xe Miền Đông 1,Trụ dừng,Quận Bình Thạnh,None,152,Quốc lộ 13,,Đang khai thác,106.712791,10.813853,Cr-BxMD1 152 Ql13,"05, 146, 43, 45, 60-3, 60-4, 61-6, 64, 91, 93"
133,1,523,QTD 118,Ngã tư Bình Triệu,Trụ dừng,Quận Thủ Đức,Phường Hiệp Bình Chánh,54,Phạm Văn Đồng,,Đang khai thác,106.715655,10.82603,NtBT 54 PVD,"08, 50, 93"
133,1,524,QTD 119,Đường số 20,Nhà chờ,Quận Thủ Đức,Phường Hiệp Bình Chánh,Đối diện 216 - Gigamall ,Phạm Văn Đồng,Có,Đang khai thác,106.721032,10.827878,Ds20 Dd216-G PVD,"08, 50, 93"
133,1,525,QTD 120,Chùa Ưu Đàm,Nhà chờ,Quận Thủ Đức,Phường Hiệp Bình Chánh,Khu dân cư Opal Tower,Phạm Văn Đồng,Có,Đang khai thác,106.72476,10.830679,CUD KdcOT PVD,"08, 50, 93"
133,1,526,QTD 121,Cá sấu Hoa cà,Nhà chờ,Quận Thủ Đức,Phường Hiệp Bình Chánh,Đối diện Cá sấu Hoa Cà,Phạm Văn Đồng,Có,Đang khai thác,106.728331,10.833606,CsHc DdCsHC PVD,"08, 50, 89, 93"
133,1,527,QTD 122,THCS Ngô Chí Quốc,Nhà chờ,Quận Thủ Đức,Phường Hiệp Bình Chánh,412,Phạm Văn Đồng,Có,Đang khai thác,106.730713,10.83555,TNCQ 412 PVD,"08, 50, 89, 93"
133,1,528,QTD 123,Chùa An Lạc,Nhà chờ,Quận Thủ Đức,Phường Hiệp Bình Chánh,Chùa Ưu Đàm,Phạm Văn Đồng,Có,Đang khai thác,106.733288,10.837484,CAL CUD PVD,"08, 50, 57, 93"
133,1,529,QTD 124,Cầu Gò Dưa,Nhà chờ,Quận Thủ Đức,Phường Linh Đông,Trụ chiếu sáng C185,Phạm Văn Đồng,Có,Đang khai thác,106.740509,10.839776,CGD TcsC PVD,"08, 50, 57, 93"
133,1,531,QTD 126,Trường Cao đẳng Vinatex,Ô sơn,Quận Thủ Đức,None,580,Kha Vạn Cân,,Tạm ngưng khai thác,106.744022,10.840767,TCdV 580 KVC,"08, 57, 93"
133,1,532,QTD 127,Trạm xăng 27-7,Trụ dừng,Quận Thủ Đức,Phường Linh Đông,Kế 624,Kha Vạn Cân,,Đang khai thác,106.746346,10.84129,Tx27-7 K624 KVC,"08, 57, 93"
133,1,533,QTD 128,Công an phường Linh Đông,Trụ dừng,Quận Thủ Đức,Phường Linh Đông,672-676,Kha Vạn Cân,,Đang khai thác,106.74966,10.844781,CapLD 672-676 KVC,"08, 57, 93"
133,1,534,QTD 129,Trạm Cầu Ngang,Trụ dừng,Quận Thủ Đức,Phường Linh Đông,746 (742),Kha Vạn Cân,,Đang khai thác,106.75209,10.847416,TCN 746( KVC,"08, 57, 93"
133,1,535,QTD 130,Chợ Thủ Đức,Trụ dừng,Quận Thủ Đức,Phường Linh Tây,1002-1004,Kha Vạn Cân,,Đang khai thác,106.754372,10.850158,CTD 1002-1004 KVC,"08, 57, 93"
133,1,3376,QTD 144,Trường TH Nguyễn Trung Trực,Nhà chờ,Quận Thủ Đức,Phường Linh Tây,962 (105),Kha Vạn Cân,,Đang khai thác,106.754845,10.852065,TTNTT 962( KVC,"61-1, 93"
133,1,3378,QTD 143,Ngã ba Chương Dương,Ô sơn,Quận Thủ Đức,Phường Linh Tây,1040-1046 (785),Kha Vạn Cân,,Đang khai thác,106.756615,10.856333,NbCD 1040-1046( KVC,"61-1, 93"
133,1,3379,QTD 142,Phòng khám đa khoa Á Châu,Ô sơn,Quận Thủ Đức,Phường Linh Tây,1106,Kha Vạn Cân,,Đang khai thác,106.758965,10.858556,PkdkAC 1106 KVC,"61-1, 93"
133,1,3380,QTD 141,Ngã ba Hoàng Diệu II,Trụ dừng,Quận Thủ Đức,Phường Linh Trung,1176,Kha Vạn Cân,,Đang khai thác,106.760712,10.860415,NbHDI 1176 KVC,"61-1, 93"
133,1,3382,QTD 140,UBND phường Linh Trung,Trụ dừng,Quận Thủ Đức,Phường Linh Trung,1256,Kha Vạn Cân,,Đang khai thác,106.7612,10.863985,UpLT 1256 KVC,"61-1, 93"
133,1,3383,QTD 139,Nhà hàng tiệc cưới Phố Đôi,Trụ dừng,Quận Thủ Đức,None,15/3,Kha Vạn Cân,,Tạm ngưng khai thác,106.763399,10.868789,NhtcPD 15/3 KVC,"50, 61-1, 93"
133,1,3381,QTD 138,Trạm cầu vượt Linh Xuân,Trụ dừng,Quận Thủ Đức,Phường Linh Trung,1326-1328 (1129-1131),Kha Vạn Cân,,Đang khai thác,106.763999,10.87135,TcvLX 1326-1328( KVC,"50, 61-1, 93"
133,1,2083,QTD 169,Vietcombank,Trụ dừng,Quận Thủ Đức,Phường Linh Trung,Ngân hàng Vietcombank,Quốc lộ 1,,Đang khai thác,106.769643,10.871597,V NhV Ql1,"19, 33, 50, 53, 60-1, 93"
133,1,2084,QTD 170,Nghĩa trang TP,Nhà chờ,Quận Thủ Đức,Phường Linh Trung,Cổng nghĩa trang thành phố,Quốc lộ 1,,Đang khai thác,106.773039,10.870507,NtT Cnttp Ql1,"19, 33, 50, 60-1, 93"
133,1,1040,QTD 171,ĐH Kinh tế Luật,Nhà chờ,Quận Thủ Đức,Phường Linh Trung,Đối diện 665-CoopXtra,Quốc lộ 1,,Đang khai thác,106.776724,10.869306,DKtL Dd665-CoopXtra Ql1,"104, 19, 33, 50, 60-1, 93"
133,1,1041,QTD 172,Công ty điện tử Samsung,Nhà chờ,Quận Thủ Đức,Phường Linh Trung,Công ty điện tử Samsung,Quốc lộ 1,,Đang khai thác,106.778656,10.868691,CtdtS CtdtS Ql1,"104, 19, 33, 50, 60-1, 93"
133,1,1042,QTD 173,ĐH Nông Lâm,Nhà chờ,Quận Thủ Đức,Phường Linh Trung,Cột điện SI 2,Quốc lộ 1,,Đang khai thác,106.787277,10.867122,DNL CdS2 Ql1,"104, 19, 33, 50, 60-1, 60-2, 93"
133,1,396,QTD 174,ĐH Nông Lâm,Trụ dừng,Quận Thủ Đức,Phường Linh Trung,1026/2 (1030),Quốc lộ 1,,Đang khai thác,106.790283,10.866912,DNL 1026/2( Ql1,"06, 19, 33, 50, 60-1, 60-2, 93"
133,1,536,Q9 221,Cầu Vượt Trạm 2,Nhà chờ,Quận 9,None,Tiệm vàng Kim Lợi,Quốc lộ 1,,Đang khai thác,106.797538,10.863595,CVT2 TvKL Ql1,"08, 150, 19, 30, 33, 53, 60-1, 60-2, 60-3, 76, 93"
133,1,537,Q9 223,Suối Tiên,Trụ dừng,Quận 9,Phường Tân Phú,Suối Tiên,Quốc lộ 1,,Đang khai thác,106.802081,10.866113,ST ST Ql1,"08, 150, 19, 30, 33, 53, 60-1, 60-2, 60-3, 76, 93, 99"
133,1,7695,BX 33,Bến xe Miền Đông mới,Bến xe,Quận 9,Phường Long Bình,Bến xe Miền Đông mới,Quốc lộ 1,Có,Đang khai thác,106.814865,10.880405,BxMDm BxMDm Ql1,"55, 76, 93"
210,1,35,BX 01,Bến xe buýt Sài Gòn,Bến xe,Quận 1,Phường Phạm Ngũ Lão,BẾN XE BUÝT SÀI GÒN,Lê Lai,Có,Đang khai thác,106.689362,10.767676,BxbSG BXBSG LL,"03, 04, 102, 109, 120, 13, 140, 18, 19, 20, 27, 28, 34, 36, 39, 52, 61-6, 65, 69, 70-3, 72, 75, 86, 88, 93, D1"
210,1,7265,Q1 179,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,Hàm nghi 5,Hàm Nghi,Có,Đang khai thác,106.700259,10.770911,TTctdHN Hn5 HN,"03, 45, 53, 61-6, D1"
210,1,32,Q1 017,Hồ Tùng Mậu,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,67,Hàm Nghi,,Đang khai thác,106.704074,10.770722,HTM 67 HN,"01, 03, 120, 19, 20, 45, 56, 61-6, 75, 88, D1, DL01"
210,1,31,Q1 024,Bến Bạch Đằng,Nhà chờ,Quận 1,None,Bến thủy nội địa Thủ Thiêm,Tôn Đức Thắng,,Đang khai thác,106.706654,10.774094,BBD BtndTT TDT,"01, 03, 19, 45, 53, 56, 61-6, 88, D1, DL01"
210,1,79,Q1 031,Bến Bạch Đằng,Trụ dừng,Quận 1,None,21,Tôn Đức Thắng,,Đang khai thác,106.706359,10.773299,BBD 21 TDT,"01, 03, 120, 19, 45, 53, 56, 61-6, 88, D1, DL01"
210,1,3690,Q1 053,Nguyễn Huệ,Nhà chờ,Quận 1,None,10-12,Nguyễn Huệ,,Đang khai thác,106.705935,10.772266,NH 10-12 NH,"120, D1"
210,1,2570,Q1 111,Bệnh viện Nhi Đồng 2,Trụ dừng,Quận 1,None,23,Lý Tự Trọng,,Đang khai thác,106.703629,10.780644,BvND2 23 LTT,"44, D1"
210,1,7178,Q1 D1,Thảo cầm viên,Bến xe,Quận 1,Phường Bến Nghé,2,Nguyễn Bỉnh Khiêm,Có,Đang khai thác,106.705243,10.787311,Tcv 2 NBK,"D1"
210,2,7178,Q1 D1,Thảo cầm viên,Bến xe,Quận 1,Phường Bến Nghé,2,Nguyễn Bỉnh Khiêm,Có,Đang khai thác,106.705243,10.787311,Tcv 2 NBK,"D1"
210,2,2146,Q1 085,Khách sạn Sofitel,Trụ dừng,Quận 1,None,Đối diện Central Plaza,Lê Duẩn,,Đang khai thác,106.702118,10.78428,KsS DdCP LD,"19, 30, D1"
210,2,2696,Q1 086,Diamond Plaza,Trụ dừng,Quận 1,None,34,Lê Duẩn,,Đang khai thác,106.698704,10.780914,DP 34 LD,"18, 30, D1"
210,2,2568,Q1 005,Nhà Thờ Đức Bà,Trụ dừng,Quận 1,None,1,Công xã Paris,,Đang khai thác,106.699154,10.779233,NTDB 1 CxP,"120, 36, D1"
210,2,76,Q1 020,Cục Hải Quan Thành Phố,Nhà chờ,Quận 1,Phường Bến Nghé,2-4,Hàm Nghi,,Đang khai thác,106.705549,10.770885,CHQTP 2-4 HN,"01, 03, 123, 124, 19, 45, 56, 61-6, 88, D1"
210,2,7270,Q1 184,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Bến Thành,Hàm Nghi 6,Hàm Nghi,Có,Đang khai thác,106.699938,10.771149,TTctdHN HN6 HN,"03, 53, 61-6, D1"
